3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.52,4.85,55.20
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.84,5.52,4.85,55.20
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.84,5.56,4.85,55.60
3.58,-8.96,3.57,89.60, ,4.69,0.28,4.69,-2.80, ,4.84,5.64,4.85,56.40
3.57,-8.96,3.56,89.60, ,4.69,0.28,4.69,-2.80, ,4.84,5.56,4.85,55.60
3.57,-8.92,3.56,89.20, ,4.69,0.28,4.69,-2.80, ,4.84,5.56,4.85,55.60
3.57,-8.96,3.56,89.60, ,4.69,0.28,4.69,-2.80, ,4.84,5.56,4.85,55.60
3.56,-8.96,3.55,89.60, ,4.69,0.28,4.69,-2.80, ,4.83,5.56,4.84,55.60
3.56,-8.96,3.55,89.60, ,4.68,0.28,4.68,-2.80, ,4.83,5.56,4.84,55.60
3.56,-8.96,3.55,89.60, ,4.68,0.28,4.68,-2.80, ,4.83,5.56,4.84,55.60
3.55,-8.96,3.54,89.60, ,4.68,0.28,4.68,-2.80, ,4.82,5.56,4.83,55.60
3.56,-8.88,3.55,89.60, ,4.68,0.28,4.68,-2.80, ,4.82,5.60,4.83,55.60
3.56,-8.88,3.55,89.20, ,4.68,0.28,4.68,-2.80, ,4.82,5.56,4.83,55.60
3.56,-8.92,3.55,89.20, ,4.68,0.28,4.68,-2.80, ,4.83,5.56,4.84,55.60
3.55,-8.96,3.54,89.60, ,4.68,0.28,4.68,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.00,3.54,90.00, ,4.68,0.28,4.68,-2.80, ,4.82,5.56,4.83,55.60
3.55,-8.96,3.54,89.60, ,4.67,0.28,4.67,-2.80, ,4.82,5.52,4.83,55.20
3.55,-8.96,3.54,89.60, ,4.67,0.28,4.67,-2.80, ,4.82,5.52,4.83,55.20
3.54,-9.00,3.54,90.00, ,4.67,0.28,4.67,-2.80, ,4.82,5.60,4.82,56.00
3.54,-8.96,3.54,89.60, ,4.67,0.28,4.67,-2.80, ,4.82,5.60,4.82,55.60
3.54,-8.96,3.54,89.60, ,4.67,0.28,4.67,-2.80, ,4.82,5.60,4.82,55.60
3.54,-9.00,3.54,90.00, ,4.67,0.28,4.67,-2.80, ,4.82,5.60,4.82,55.60
3.55,-8.92,3.54,89.60, ,4.68,0.28,4.68,-2.80, ,4.82,5.60,4.83,55.60
3.54,-8.92,3.54,89.60, ,4.68,0.28,4.68,-2.80, ,4.82,5.60,4.82,56.00
3.54,-8.92,3.54,89.60, ,4.68,0.28,4.68,-2.80, ,4.82,5.56,4.82,55.60
3.54,-8.92,3.54,89.60, ,4.68,0.28,4.68,-2.80, ,4.82,5.64,4.82,56.40
3.55,-9.00,3.54,90.00, ,4.68,0.28,4.68,-2.80, ,4.82,5.52,4.82,55.20
3.55,-9.00,3.54,90.00, ,4.68,0.28,4.68,-2.80, ,4.82,5.56,4.82,55.60
3.55,-9.00,3.54,90.00, ,4.68,0.28,4.68,-2.80, ,4.82,5.56,4.82,55.60
3.55,-9.00,3.54,90.00, ,4.68,0.28,4.68,-2.80, ,4.82,5.56,4.82,55.60
3.54,-9.04,3.53,90.40, ,4.68,0.28,4.68,-2.80, ,4.82,5.56,4.82,55.60
3.54,-9.04,3.53,90.40, ,4.69,0.32,4.69,-3.20, ,4.82,5.60,4.82,56.00
3.54,-9.04,3.53,90.40, ,4.69,0.32,4.69,-3.20, ,4.82,5.60,4.82,56.00
3.54,-9.04,3.53,90.40, ,4.69,0.32,4.69,-3.20, ,4.82,5.56,4.83,55.60
3.54,-9.04,3.53,90.40, ,4.69,0.32,4.69,-3.20, ,4.82,5.56,4.82,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.32,4.69,-3.20, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.52,4.83,55.20
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.52,4.83,55.20
3.55,-9.08,3.54,90.80, ,4.69,0.32,4.69,-3.20, ,4.82,5.52,4.83,55.20
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.52,4.83,55.20
3.55,-9.08,3.54,90.80, ,4.69,0.32,4.69,-3.20, ,4.82,5.60,4.83,56.00
3.55,-9.00,3.54,89.60, ,4.69,0.32,4.69,-3.20, ,4.82,5.56,4.83,55.60
3.55,-9.00,3.54,90.00, ,4.70,0.32,4.70,-3.20, ,4.82,5.56,4.83,55.60
3.55,-9.08,3.54,90.80, ,4.69,0.32,4.69,-3.20, ,4.82,5.52,4.83,55.20
3.55,-9.08,3.54,90.80, ,4.70,0.32,4.70,-3.20, ,4.82,5.52,4.82,55.20
3.54,-9.08,3.53,90.80, ,4.70,0.32,4.70,-3.20, ,4.82,5.52,4.82,55.20
3.54,-9.08,3.53,90.80, ,4.70,0.32,4.70,-3.20, ,4.82,5.56,4.82,55.60
3.54,-9.08,3.53,90.80, ,4.70,0.32,4.70,-3.20, ,4.82,5.60,4.82,55.60
3.54,-9.00,3.54,90.00, ,4.70,0.32,4.70,-3.20, ,4.82,5.56,4.82,55.60
3.54,-9.00,3.54,90.00, ,4.70,0.32,4.70,-3.20, ,4.82,5.56,4.82,55.60
3.54,-9.00,3.54,90.00, ,4.70,0.32,4.70,-3.20, ,4.82,5.56,4.82,55.60
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.56,4.83,55.60
